City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
352,severnyy,50.677,36.5532,294.17,68,0,2.0,RU,1689310520
353,carinhanha,-14.3047,-43.765,294.96,41,1,0.6,BR,1689310520
354,tofol,5.3248,163.0078,302.03,74,75,3.6,FM,1689310520
355,tocopilla,-22.092,-70.1979,290.44,70,66,1.71,CL,1689310520
356,enewetak,11.3474,162.3373,301.7,79,98,7.44,MH,1689310521
357,arauca,7.0847,-70.7591,296.19,95,24,1.68,CO,1689310521
358,severo-yeniseyskiy,60.3725,93.0408,289.08,34,5,1.73,RU,1689310521
359,totness,5.8833,-56.3167,298.61,89,33,3.69,SR,1689310521
360,visakhapatnam,17.69,83.2093,306.09,62,40,6.17,IN,1689310522
361,barra do bugres,-15.0725,-57.1811,287.95,76,46,1.87,BR,1689310381
362,la gi,10.6667,107.7833,302.6,73,99,7.8,VN,1689310522
363,lago vista,30.4602,-97.9884,304.61,70,0,6.26,US,1689310522
364,monywa,22.1167,95.1333,303.97,63,98,3.78,MM,1689310523
365,port-vila,-17.7338,168.3219,295.93,68,100,6.17,VU,1689310523
366,saudarkrokur,65.7461,-19.6394,277.76,97,100,5.67,IS,1689310523
367,borba,-4.3878,-59.5939,296.02,90,18,1.38,BR,1689310523
368,ericeira,38.9627,-9.4156,293.34,95,0,2.8,PT,1689310524
369,wenzenbach,49.0756,12.1942,290.1,73,86,0.89,DE,1689310524
370,labrador city,52.9463,-66.9114,291.1,72,100,3.09,CA,1689310524
371,aldan,58.6031,125.3894,291.35,56,79,1.04,RU,1689310524
372,flying fish cove,-10.4217,105.6791,298.97,78,100,6.69,CX,1689310525
373,kristiansund,63.1115,7.732,284.51,87,75,5.14,NO,1689310525
374,wuwei,37.9281,102.6414,301.94,19,100,4.62,CN,1689310299
375,goundam,16.4145,-3.6708,305.29,42,13,6.46,ML,1689310525
376,ola,59.5833,151.2833,291.01,78,5,3.08,RU,1689310525
377,nakamura,32.9833,132.9333,302.62,68,100,3.84,JP,1689310526
378,campo gallo,-26.5833,-62.85,278.01,72,0,2.47,AR,1689310526
379,lloydminster,53.2835,-110.0016,289.27,67,100,4.12,CA,1689310526
380,buala,-8.145,159.5921,300.64,83,59,3.53,SB,1689310526
381,kavaratti,10.5669,72.642,301.02,80,100,5.63,IN,1689310527
382,santa ana,33.7456,-117.8678,302.4,63,20,2.57,US,1689310265
383,rongelap,11.1635,166.8941,301.71,79,51,7.52,MH,1689310527
384,hasaki,35.7333,140.8333,303.31,74,100,1.42,JP,1689310527
385,luang namtha,20.9497,101.4011,302.16,74,40,2.06,LA,1689310528
386,hamilton,39.1834,-84.5333,297.27,87,0,0.0,US,1689310254
387,woolgoolga,-30.1106,153.2007,295.4,49,0,5.71,AU,1689310528
388,roma,43.2128,-75.4557,291.38,94,20,1.54,US,1689310528
389,kotlas,61.2611,46.6556,290.01,77,12,0.87,RU,1689310529
390,mineiros,-17.5694,-52.5511,286.84,71,56,5.25,BR,1689310529
391,tromso,69.6496,18.957,290.03,67,0,6.69,NO,1689310529
392,ghat,24.9647,10.1728,299.89,17,0,2.21,LY,1689310529
393,schroeder,-26.4125,-49.0731,286.91,72,65,3.1,BR,1689310530
394,uliastay,47.7417,96.8444,295.33,35,0,1.54,MN,1689310530
395,motueka,-41.1333,173.0167,286.33,72,36,2.19,NZ,1689310530
396,daru,-9.0763,143.2092,299.99,74,48,6.15,PG,1689310530
397,basco,20.4487,121.9702,302.02,80,100,8.82,PH,1689310531
398,coracora,-15.0333,-73.7833,282.25,36,59,1.6,PE,1689310531
399,kiruna,67.8557,20.2251,282.66,93,75,2.06,SE,1689310531
400,lodwar,3.1191,35.5973,298.51,56,76,6.6,KE,1689310532
401,bambanglipuro,-7.95,110.2833,300.34,69,98,6.37,ID,1689310532
402,kenai,60.5544,-151.2583,294.2,71,0,5.14,US,1689310532
403,kuqa,41.7278,82.9364,308.85,13,0,4.96,CN,1689310532
404,melekeok village,7.4957,134.6367,304.46,74,75,4.12,PW,1689310533
405,simanggang,1.2472,111.4528,304.14,70,40,1.54,MY,1689310533
406,fortuna,40.5982,-124.1573,287.55,92,7,1.32,US,1689310488
407,chulakkurgan,43.765,69.1814,305.1,18,0,7.46,KZ,1689310533
408,viedma,-40.8135,-62.9967,278.07,73,100,3.35,AR,1689310533
409,krasnovishersk,60.4078,57.082,290.49,77,100,2.54,RU,1689310534
410,mochudi,-24.4167,26.15,277.48,78,0,2.53,BW,1689310518
411,lorengau,-2.0226,147.2712,302.28,74,100,6.2,PG,1689310534
412,illizi,26.4833,8.4667,297.04,16,0,3.21,DZ,1689310534
413,khargapur,24.823,79.144,303.26,67,99,2.2,IN,1689310535
414,tamanrasset,22.785,5.5228,295.1,35,19,3.09,DZ,1689310535
415,kayangel,8.0823,134.7173,301.84,74,92,5.1,PW,1689310535
416,new norfolk,-42.7826,147.0587,288.66,70,98,3.69,AU,1689310535
417,encruzilhada do sul,-30.5439,-52.5219,279.52,94,99,3.63,BR,1689310339
418,orangeville,43.9168,-80.0997,287.72,88,0,2.6,CA,1689310536
419,mormugao,15.4,73.8,295.74,100,100,3.6,IN,1689310536
420,dakhla,23.6848,-15.958,296.83,57,0,8.54,EH,1689310537
421,praia da vitoria,38.7333,-27.0667,294.13,94,100,5.26,PT,1689310537
422,ciudad madero,22.2667,-97.8333,302.07,87,2,4.85,MX,1689310537
423,lijiang,26.8688,100.2207,294.17,80,98,1.73,CN,1689310537
424,suizhou,31.7111,113.3631,305.02,54,98,3.47,CN,1689310538
425,yelizovo,53.1873,158.3805,285.23,100,100,2.0,RU,1689310538
426,vila velha,-20.3297,-40.2925,295.12,91,0,2.06,BR,1689310538
427,leh,34.1667,77.5833,291.08,22,17,1.53,IN,1689310539
428,revda,56.801,59.9303,287.75,81,100,2.46,RU,1689310539
429,bukama,-9.2,25.85,292.19,55,0,0.72,CD,1689310539
430,khandyga,62.6667,135.6,296.16,41,77,1.2,RU,1689310539
431,chhor,25.5167,69.7667,306.28,50,85,7.69,PK,1689310540
432,ikongo,-21.8833,47.4333,289.21,98,100,0.84,MG,1689310540
433,brisas de zicatela,15.8369,-97.0419,299.78,86,100,2.31,MX,1689310540
434,antonio enes,-16.2325,39.9086,296.34,55,68,5.38,MZ,1689310540
435,redding,40.5865,-122.3917,305.02,39,0,2.57,US,1689310540
436,la mira,18.035,-102.3266,299.87,90,83,1.31,MX,1689310541
437,nizhneudinsk,54.9076,99.0276,301.28,37,92,2.92,RU,1689310541
438,arrifes,37.7667,-25.7,292.29,83,75,3.09,PT,1689310541
439,chhatak,25.0333,91.6667,299.4,90,100,2.64,BD,1689310541
440,astrea,9.4983,-73.9759,297.75,94,100,1.66,CO,1689310542
441,zouerate,22.7187,-12.4521,306.98,9,0,3.35,MR,1689310542
442,harper,4.375,-7.7169,297.93,85,78,5.2,LR,1689310542
443,buturlinovka,50.8239,40.6092,293.43,79,49,4.51,RU,1689310542
444,smirnovo,54.5125,69.4222,296.16,59,69,7.93,KZ,1689310543
445,rikaze,29.25,88.8833,285.34,76,100,0.6,CN,1689310543
446,mateur,37.0405,9.6656,297.94,71,0,0.3,TN,1689310283
447,sabha,27.0377,14.4283,298.96,23,0,4.58,LY,1689310543
448,anapskaya,44.89,37.38,296.28,83,0,4.0,RU,1689310544
449,majene,-3.5403,118.9707,302.6,70,82,5.43,ID,1689310544
450,port lincoln,-34.7333,135.8667,289.72,61,32,5.33,AU,1689310277
451,slobodskoy,58.7322,50.1772,290.51,64,20,2.03,RU,1689310544
452,toyooka,35.5333,134.8333,302.18,74,75,2.57,JP,1689310545
453,lillehammer,61.1146,10.4674,285.7,92,98,0.35,NO,1689310545
454,pandan,14.0453,124.1694,303.77,68,100,5.55,PH,1689310545
455,luderitz,-26.6481,15.1594,291.26,39,1,6.75,NA,1689310545
456,east london,-33.0153,27.9116,285.67,82,0,2.57,ZA,1689310546
457,taro,-8.3862,115.28,296.15,90,79,2.03,ID,1689310546
458,lazaro cardenas,17.9583,-102.2,300.55,87,83,1.23,MX,1689310546
459,antsohihy,-14.8796,47.9875,296.69,58,88,4.47,MG,1689310461
460,juegang,32.3174,121.1855,306.85,62,68,6.52,CN,1689310547
461,pudasjarvi,65.3833,26.9167,286.67,93,100,1.52,FI,1689310547
462,uturoa,-16.7333,-151.4333,299.39,80,65,7.63,PF,1689310547
463,pala,9.3642,14.9046,294.91,92,100,1.2,TD,1689310547
464,istmina,5.1605,-76.684,297.25,97,100,0.7,CO,1689310547
465,lubang,13.8584,120.124,301.12,83,100,9.5,PH,1689310548
466,pursat,12.3333,103.6667,310.2,38,70,2.27,KH,1689310548
467,salaga,8.5508,-0.5188,295.91,92,33,2.0,GH,1689310548
468,takestan,36.0696,49.6959,294.22,57,11,2.72,IR,1689310548
469,hammerfest,70.6634,23.6821,290.4,51,0,2.57,NO,1689310549
470,mendi,-6.1761,143.6513,289.49,90,97,1.38,PG,1689310549
471,ivdel',60.6911,60.4206,285.86,97,100,4.68,RU,1689310549
472,las rosas,-32.4766,-61.5804,277.69,84,96,2.6,AR,1689310549
473,port saint john's,-31.6229,29.5448,286.62,80,21,2.61,ZA,1689310549
474,aral,40.5156,81.2636,309.45,13,0,3.68,CN,1689310550
475,nowshahr,36.649,51.496,297.12,88,100,1.03,IR,1689310550
476,simpang,-1.2667,104.0833,303.94,61,93,1.31,ID,1689310550
477,el calafate,-50.3408,-72.2768,270.05,81,12,1.02,AR,1689310550
478,homer,59.6425,-151.5483,292.08,59,0,5.66,US,1689310551
479,tibanbang,6.6315,126.1055,302.32,70,99,0.85,PH,1689310551
480,iranshahr,27.2025,60.6848,310.34,28,1,2.06,IR,1689310551
481,adrar,20.5022,-10.0711,304.65,11,18,4.21,MR,1689310551
482,vikarabad,17.3333,77.9,301.96,56,88,5.83,IN,1689310552
483,kismayo,-0.3582,42.5454,298.22,81,32,5.73,SO,1689310552
484,shumikha,55.2261,63.2961,293.74,60,39,4.83,RU,1689310552
485,kangding,30.0513,101.9603,287.06,99,100,2.53,CN,1689310552
486,khanty-mansiysk,61.0042,69.0019,289.21,72,0,6.0,RU,1689310553
487,nueva gerona,21.8833,-82.8,301.62,72,81,1.91,CU,1689310553
488,tutoia,-2.7619,-42.2744,299.09,84,2,5.31,BR,1689310553
489,licata,37.1071,13.9461,299.39,58,0,2.16,IT,1689310553
490,bartlesville,36.7473,-95.9808,301.49,87,0,0.0,US,1689310553
491,mar del plata,-38.0023,-57.5575,278.68,82,0,5.81,AR,1689310554
492,pechory,57.8164,27.6119,289.85,76,90,3.91,RU,1689310554
493,buctzotz,21.2,-88.7833,299.68,83,0,2.65,MX,1689310554
494,charters towers,-20.1,146.2667,298.53,36,2,7.18,AU,1689310554
495,zrenjanin,45.3836,20.3819,292.01,87,31,3.6,RS,1689310555
496,itumbiara,-18.4192,-49.2153,290.01,58,12,3.87,BR,1689310555
497,la romana,18.4273,-68.9728,298.97,88,63,2.48,DO,1689310555
498,serenje,-13.2325,30.2352,281.01,88,0,3.77,ZM,1689310555
499,crane,31.3974,-102.3501,305.97,31,0,7.18,US,1689310555
500,tarko-sale,64.9225,77.785,286.81,46,45,2.97,RU,1689310556
501,miyoshi,35.0833,137.0667,305.29,68,95,2.18,JP,1689310556
502,ardakan,32.31,54.0175,306.2,15,0,1.3,IR,1689310556
503,bridgewater,44.3835,-64.5155,292.97,92,97,0.0,CA,1689310368
504,bubaque,11.2833,-15.8333,301.13,77,97,4.47,GW,1689310556
505,kaa-khem,51.6833,94.7333,300.54,37,12,1.44,RU,1689310557
506,haiku-pauwela,20.9219,-156.3051,300.16,72,20,9.77,US,1689310557
507,namdrik,5.5994,168.1028,301.89,74,87,6.31,MH,1689310557
508,letterkenny,54.95,-7.7333,285.67,98,100,1.34,IE,1689310557
509,ceerigaabo,10.6162,47.368,292.56,59,31,8.93,SO,1689310557
510,yauya,-8.9833,-77.3,282.26,73,62,1.71,PE,1689310558
511,xining,36.6167,101.7667,293.55,37,99,1.65,CN,1689310558
512,vikhorevka,56.1201,101.1636,292.92,48,74,2.15,RU,1689310558
513,mantua,45.1667,10.7833,296.51,77,55,2.24,IT,1689310558
514,shimoda,34.6667,138.95,304.87,79,100,6.42,JP,1689310560
515,ingeniero jacobacci,-41.3427,-69.5448,272.02,81,100,0.56,AR,1689310560
516,taunggyi,20.7833,97.0333,296.13,74,66,2.64,MM,1689310560
517,huron,41.1501,-82.5499,293.13,91,33,1.43,US,1689310561
518,djibo,14.1022,-1.6306,303.07,52,47,5.79,BF,1689310561
519,wad az zaki,14.4619,32.2065,304.48,44,17,6.06,SD,1689310561
520,ha giang,22.8333,104.9833,307.69,59,96,1.66,VN,1689310561
521,urangan,-25.3,152.9,293.59,59,12,5.79,AU,1689310562
522,calwell,-35.4404,149.1071,287.57,53,100,8.23,AU,1689310562
523,gasa,31.5,34.4667,300.31,63,0,1.34,PS,1689310562
524,anna regina,7.2644,-58.5077,298.59,87,6,3.15,GY,1689310562
525,anaconda,46.1285,-112.9423,293.7,68,43,1.86,US,1689310563
526,kuraymah,18.55,31.85,306.74,14,51,4.89,SD,1689310563
527,abepura,-2.6333,140.5833,303.6,51,20,3.09,ID,1689310563
528,chetwayi,10.5333,76.05,300.6,78,78,2.75,IN,1689310564
529,acapulco de juarez,16.8634,-99.8901,296.05,100,100,6.69,MX,1689310348
530,fort st. john,56.2499,-120.8529,289.09,82,100,8.75,CA,1689310564
531,arenal,8.4593,-73.9433,298.3,94,100,0.8,CO,1689310564
532,cidreira,-30.1811,-50.2056,285.83,89,100,7.02,BR,1689310565
533,fonseca,10.8861,-72.8487,297.75,89,98,1.35,CO,1689310565
534,port shepstone,-30.7414,30.455,287.13,77,3,2.97,ZA,1689310565
535,alo,7.4178,6.7371,296.47,96,95,1.09,NG,1689310566
536,birao,10.2849,22.7882,297.12,78,47,1.67,CF,1689310566
537,fuglafjordur,62.244,-6.814,282.41,85,65,1.74,FO,1689310566
538,rio grande,-32.035,-52.0986,282.01,82,100,8.26,BR,1689310566
539,sumbawanga,-7.9667,31.6167,285.04,87,100,7.2,TZ,1689310567
540,kavieng,-2.5744,150.7967,301.36,77,94,2.12,PG,1689310567
541,troitskoye,52.9821,84.6757,305.09,38,14,2.81,RU,1689310567
542,bengkulu,-3.8004,102.2655,300.41,77,100,2.34,ID,1689310567
543,yermakovskoye,53.2831,92.4003,304.12,32,31,2.64,RU,1689310568
544,howard springs,-12.497,131.047,305.1,30,98,1.83,AU,1689310568
545,san patricio,28.017,-97.5169,302.2,85,0,6.63,US,1689310568
546,nushki,29.5542,66.0215,310.05,14,0,4.13,PK,1689310568
547,tevriz,57.509,72.4042,294.87,82,97,4.95,RU,1689310568
548,makueni boma,-1.8041,37.6203,290.04,75,57,1.33,KE,1689310569
549,kanniyakumari,8.0833,77.5667,301.51,72,99,8.47,IN,1689310569
550,dodge city,37.7528,-100.0171,299.39,82,0,3.6,US,1689310569
551,mana,5.6592,-53.7767,298.5,89,68,3.21,GF,1689310570
552,galich,58.3797,42.3475,286.96,78,99,1.95,RU,1689310570
553,nuevo imperial,-13.0754,-76.3172,291.24,84,62,2.56,PE,1689310570
554,zanjan,36.6736,48.4787,293.98,56,20,8.23,IR,1689310570
555,colonia,50.9333,6.95,289.79,77,0,2.57,DE,1689310291
556,kediri,-7.8167,112.0167,303.13,52,67,8.08,ID,1689310571
557,cananea,30.95,-110.3,297.37,56,55,3.59,MX,1689310571
558,ambodifotatra,-16.9833,49.85,295.79,80,90,10.07,MG,1689310572
559,nishinoomote,30.7333,131.0,302.46,83,75,5.66,JP,1689310572
560,sola,-13.8833,167.55,297.28,90,100,12.55,VU,1689310572
561,antofagasta,-23.65,-70.4,290.75,73,55,1.19,CL,1689310572
562,tarija,-21.5355,-64.7296,278.01,90,32,0.6,BO,1689310573
563,manado,1.487,124.8455,301.58,78,40,3.09,ID,1689310573
564,'ain el hadjar,34.7585,0.1453,292.78,34,25,1.52,DZ,1689310573
565,al kharj,24.155,47.3346,306.47,5,37,6.08,SA,1689310574
566,xichang,27.8964,102.2634,293.33,89,100,2.45,CN,1689310574
567,ambalangoda,6.2355,80.0538,300.76,82,22,4.6,LK,1689310574
568,choma,-16.8065,26.9531,282.02,81,1,4.01,ZM,1689310574
569,kodinsk,58.6881,99.1844,293.43,34,9,2.25,RU,1689310574
570,dickson,36.077,-87.3878,299.34,95,75,2.06,US,1689310560
571,malindi,-3.2175,40.1191,298.24,78,75,4.12,KE,1689310575
572,broome,42.2506,-75.833,293.45,96,1,0.89,US,1689310575
573,jeju city,33.5097,126.5219,305.11,62,40,10.8,KR,1689310576
574,mogoytuy,51.2833,114.9167,298.34,27,0,5.45,RU,1689310576
575,ende,-8.8432,121.6623,301.31,68,83,2.5,ID,1689310576
576,galliano,29.4422,-90.2992,301.15,82,59,3.51,US,1689310479
577,al kharijah,25.4514,30.5464,300.59,28,41,4.27,EG,1689310576
